time_s,altitude_ft,ias_kt,roll_deg,pitch_deg,yaw_rate_dps,nz_g,engine_rpm,anomaly,anomaly_type
0.0,10002.437736638036,220.048188938348,-0.17306006584122455,1.9726532979552769,-0.06665079115658118,0.9710626036507694,5226.387851941245,0,normal
0.1,9991.83092355776,219.02624467661866,0.14198798100135018,2.0078735538572716,-0.08742977562920817,1.0119242170212706,5196.221379433767,0,normal
0.2,10006.30520214369,218.92749527028985,-0.050161776493811996,1.9644924884446058,0.08795105780007681,0.9895590350001964,5201.43666158091,0,normal
0.30000000000000004,10007.976906001672,220.20238354501663,0.017778691543638595,2.2437061189789747,-0.1343246894321915,0.9978944717552344,5198.623639759414,0,normal
0.4,9984.994901740229,219.46916583247804,0.037214724244388875,2.0556121970068557,-0.0014947903846480313,1.0164155951388265,5204.304141664435,0,normal
0.5,9990.336541220968,218.93222290362885,-0.17828270273259145,1.945873181036269,-0.00512955357740885,1.0049311271291077,5211.086760830837,0,normal
0.6000000000000001,10001.927493336982,220.88534358186106,-0.4918486051517872,1.7514034923145392,-0.0037540387277440208,0.982208198372226,5216.317236626761,0,normal
0.7000000000000001,9998.525620779914,219.62646861661193,0.3064526982294814,1.9967889535287844,0.05318934535691804,1.0243628990300102,5197.213687796481,0,normal
0.8,10001.071941998774,221.07058223763158,0.6374187168768223,1.9436071347475898,-0.029659075410565523,0.9956350749004934,5202.336347473358,0,normal
0.9,9994.532787673372,220.1923322363336,0.6636861639896094,1.9417943867260903,0.052240101155415594,0.9990558419550015,5187.464357423267,0,normal
1.0,10008.543108584905,220.42417864823219,-0.22130796442719136,2.17903502013301,0.15887020413634143,0.9893076263914284,5211.423787799626,0,normal
1.1,10007.881043580259,220.03798028026574,-0.2932683031882687,2.0533551271788077,-0.012176936625900074,0.9832653311539322,5205.3726083828515,0,normal
1.2000000000000002,10002.337734368815,218.10185062094726,-0.221712979134131,1.7927757691603619,-0.1625582959397035,1.0034553983900885,5189.849803774882,0,normal
1.3,10010.978196278136,219.3353426418615,-0.0703349608575166,2.141711096995173,-0.011403713940984677,0.9783791579219112,5182.982145277659,0,normal
1.4000000000000001,10005.851116098947,220.16298602187723,-0.020984385650522065,1.8153202448503745,-0.019260231821506147,0.9987537826305889,5204.170654075699,0,normal
1.5,9995.387473062783,220.5741082497897,-0.3991713833029217,2.160358465814931,0.03216134848407218,1.0237809803454985,5221.4820967584565,0,normal
1.6,10005.362586871715,218.86934592664315,-0.5918943386181619,1.9888289496106277,-0.15952552574540443,1.011268901911105,5225.802177105853,0,normal
1.7000000000000002,9994.892283815836,220.27695209653743,0.019976922602959055,2.076850722743743,0.02595978210774615,1.0030447228797064,5182.731821042804,0,normal
1.8,10009.741707008467,219.4407578848492,-1.412163640358617,2.06379738464475,-0.03371403023898282,0.9835254292702605,5216.277931311312,0,normal
1.9000000000000001,10002.465452999717,220.54498761235632,-0.040262727726323805,2.049027091158733,0.06421887699345943,0.9990894278642101,5214.348655419567,0,normal
2.0,10001.536712544837,220.36047907213305,-0.3778990433644261,2.106381118619417,-0.041476411492136725,0.9880590984427032,5223.284472132796,0,normal
2.1,9997.7189215015,220.98949435922052,0.3120618106451367,2.090934912484161,0.06943881153637106,1.0216333083640479,5209.770228728774,0,normal
2.2,10013.097429969544,221.26682921620394,0.41905395084205843,2.3628044479912003,-0.12085825481849066,0.9928909050928361,5197.746815205742,0,normal
2.3000000000000003,10002.231599568871,220.79922426707597,0.4284983040991736,2.119622756609012,0.0014226492072277168,0.9882103910032413,5214.676493899786,0,normal
2.4000000000000004,10000.191943537198,221.13899163853873,-0.13857875251625504,2.126786269745254,-0.07774645465688776,0.9967343968798147,5164.360491655295,0,normal
2.5,10000.95222268547,220.18902941438162,-0.45405760478536444,1.9869499859674535,-0.039049007740199454,0.9882741874071299,5188.265046325882,0,normal
2.6,10008.17848359645,222.74640542459838,-0.32583692674664744,2.15417394587862,0.21760692786310906,1.0035348037286087,5190.220896686703,0,normal
2.7,10006.994275459352,219.5314450569423,0.11504427327255998,1.9471539603967003,-0.07596556506877696,1.0273190875056049,5193.29854017614,0,normal
2.8000000000000003,10007.523290241397,220.10286455459837,-0.6583457900164762,2.2768557619599417,-0.029807631430980128,1.0001075289957075,5180.712839740202,0,normal
2.9000000000000004,10007.818697110668,221.2647041570789,0.5574197957856146,1.8853190488958604,-0.09149932018394098,0.9861583253962113,5195.173856447168,0,normal
3.0,10021.656002727357,221.16432098764597,-0.1322520127189334,1.9850476385011784,-0.02455963454375105,0.9976296584902713,5195.459818027327,0,normal
3.1,10001.422187480948,220.97055961946646,0.20006946897717381,1.8708417320006303,-0.011996868122579043,0.9809366190934024,5199.936693683027,0,normal
3.2,10000.726244090984,221.1393848679377,-0.7125704454947364,2.181763193956906,-0.05876578743474038,1.0431023644517636,5208.271941521262,0,normal
3.3000000000000003,9998.464674791052,218.9507421026248,-0.3703928103033398,2.0588300329387996,0.12610925491486413,1.0270133298187025,5185.370901487499,0,normal
3.4000000000000004,10010.05335483514,221.9074602853964,-0.7622716582625517,2.2288837040995113,0.09241352612633423,1.0187052769738634,5197.472775402175,0,normal
3.5,10014.30795253991,220.49131695709636,0.40847579752046087,1.9832283494728953,-0.07574467206963986,1.0112712113824809,5203.01676757528,0,normal
3.6,10004.515240948713,221.66952762866484,-0.06408189595000785,2.2128491424386914,0.06533662866333269,0.9975176935291089,5176.70552529734,0,normal
3.7,9998.85620663637,219.0643470168554,0.22852198137449442,2.2236523364346366,-0.03840712873775397,0.9978487789792205,5203.534049342625,0,normal
3.8000000000000003,9999.132237761089,220.91475179385614,0.025365472932030276,2.171983396324397,-0.09834489886069962,0.9966942395427095,5208.344768648959,0,normal
3.9000000000000004,10011.083449778334,220.27699586907033,0.1873900215649441,2.148369183230714,-0.057428358967394504,1.0356528850299298,5216.259326582237,0,normal
4.0,10011.9753515512,221.2037657827596,-0.13497674416341066,2.1678296985638674,-0.10047724095736181,0.9971177540993611,5185.215052541136,0,normal
4.1000000000000005,10010.525153512734,221.01796853902525,-0.08141823578956257,2.0141445274401564,0.07529504260333206,0.9915386824294408,5202.864125809555,0,normal
4.2,10001.006433133765,221.07536275686903,-0.03669296752369689,1.9929431664717654,-0.07011149109125031,0.9984318451630757,5223.859162093498,0,normal
4.3,10008.338382805652,219.95355261737595,0.1622526619708913,2.2392859799268425,0.10305064378107785,1.0077546277380143,5179.348565362335,0,normal
4.4,10007.565149888758,220.77328050989706,0.17284736848721108,2.1058589213278687,0.011269800503544336,0.9477644482835981,5205.410157617209,0,normal
4.5,10008.531732911675,220.6928396797742,1.1245747536029376,2.232614537796411,-0.0322860288941173,1.0058998480228074,5182.798342375742,0,normal
4.6000000000000005,10013.904204373583,221.25130582077585,0.6726408509518427,2.400682560366073,-0.04016778823261055,0.961862335677042,5199.317491975278,0,normal
4.7,10008.872077604552,221.6645460968316,-0.7115035143558548,2.1028742824514977,0.14021139606242908,1.0220811320024104,5193.809784755323,0,normal
4.800000000000001,10012.66514959777,221.011505482338,-0.05724219117090215,2.0848327518704313,0.0008245273035155877,0.9741379881408948,5211.623103731317,0,normal
4.9,10007.92499010472,219.88816797818743,-0.16235833610619885,2.12958668761247,-0.04034697637031286,0.9879522964944482,5201.704641772672,0,normal
5.0,10009.847817533038,221.01311403077827,0.5120521923239999,2.187441868692321,0.06827534506632059,0.9712442641342888,5187.108194746872,0,normal
5.1000000000000005,10012.735661046358,223.0338205416933,-0.12629918504048637,2.277067921707161,0.04684384281611409,1.0270122732420375,5229.229807604201,0,normal
5.2,9996.178589440711,222.27963509101184,0.1857155509786662,2.184023537023671,-0.0790474056206563,0.9998157581365927,5209.176218961117,0,normal
5.300000000000001,10005.42893465475,218.60114443875867,-0.9348246521120478,2.5033813716804096,0.0004197048608412573,1.0333987481829539,5221.432091163709,0,normal
5.4,10004.373778925854,221.04913315652485,-0.6054403245573116,2.2580274775358,-0.14469537795403484,1.029818614545979,5190.324851946415,0,normal
5.5,10003.176180299783,221.76190938094015,0.8369172716409843,2.3153071257941593,-0.0026761092607783953,1.0187391586501526,5200.979750759667,0,normal
5.6000000000000005,10006.236494914823,220.88806715946916,0.020097759283298797,2.195920217886201,0.025136353813088173,0.978974301044466,5221.987512921551,0,normal
5.7,10020.547579929245,220.68353022445868,-0.39938400938760754,2.3564718844750576,0.03582920208597062,1.0024821879426578,5195.875050616886,0,normal
5.800000000000001,10001.811803466855,220.85566426407297,0.09714834848901543,2.177135995086246,-0.07995764533158535,1.0204931604688836,5207.17211075168,0,normal
5.9,10016.635068382957,221.52857768846135,-0.421223581381006,2.1145046499686297,-0.05908403424383751,1.005832438138202,5206.389863174925,0,normal
6.0,9995.576258490426,220.18559767855405,-0.11334941675827324,2.350132441095662,0.01979154969703084,0.9944523573131797,5172.051003011784,0,normal
